193.5072899675,55.9598229569,1.770,0.6324,0.7081,1.0000,* eps UMa
85.1896944167,-1.9425735833,1.770,0.8000,0.8000,0.8000,* zet Ori
51.0807087183,49.8611792931,1.790,0.9937,0.9526,1.0000,* alf Per
165.9319646667,61.7510346944,1.790,0.8000,0.8000,0.8000,* alf UMa
122.3831255417,-47.3365863333,1.830,0.8000,0.8000,0.8000,* gam02 Vel
107.0978502142,-26.3931995789,1.840,1.0000,0.9276,0.9168,* del CMa
264.3297077083,-42.9978280000,1.850,0.8823,0.8819,1.0000,* tet Sco
276.0429933333,-34.3846164722,1.850,0.5750,0.6642,1.0000,* eps Sgr
206.8851573333,49.3132667222,1.860,0.5013,0.6047,1.0000,* eta UMa
125.6284802500,-59.5094841944,1.860,1.0000,0.7872,0.5797,* eps Car
165.9319526333,61.7510333417,1.870,0.8000,0.8000,0.8000,* alf UMa A
85.1896964292,-1.9425723222,1.900,0.8000,0.8000,0.8000,* zet Ori A
89.8821788683,44.9474325719,1.900,0.6324,0.7081,1.0000,* bet Aur
113.6494284500,31.8882761917,1.900,0.6324,0.7081,1.0000,* alf Gem A
306.4119043750,-56.7350897222,1.918,0.4799,0.5868,1.0000,* alf Pav
99.4279604167,16.3992804167,1.920,0.6324,0.7081,1.0000,* gam Gem
252.1662295000,-69.0277118333,1.920,1.0000,0.7992,0.6045,* alf TrA
131.1759440833,-54.7088192500,1.950,0.6504,0.7215,1.0000,* del Vel
95.6749389696,-17.9559187089,1.970,0.4701,0.5784,1.0000,* bet CMa
141.8968445833,-8.6585995278,1.970,1.0000,0.7872,0.5797,* alf Hya
154.9931435917,19.8414886667,1.980,1.0000,0.8221,0.6541,* gam01 Leo
10.8973787500,-17.9866063056,2.010,0.8000,0.8000,0.8000,* bet Cet
31.7933570833,23.4624175556,2.010,1.0000,0.7992,0.6045,* alf Ari
125.6284741000,-59.5094807000,2.010,1.0000,0.7872,0.5797,* eps Car A
37.9545606667,89.2641089722,2.020,1.0000,0.9276,0.9168,* alf UMi
17.4330161667,35.6205576389,2.050,1.0000,0.6789,0.3823,* bet And
211.6706146667,-36.3699547500,2.050,1.0000,0.8330,0.6787,* tet Cen
86.9391201683,-9.6696049186,2.060,0.4509,0.5617,1.0000,* kap Ori
2.0969161667,29.0904311111,2.060,0.5496,0.6441,1.0000,* alf And
283.8163604167,-26.2967241111,2.067,0.4799,0.5868,1.0000,* sig Sgr
263.7336227083,12.5600373889,2.070,0.7260,0.7762,1.0000,* alf Oph
222.6763575000,74.1555039444,2.080,1.0000,0.7750,0.5548,* bet UMi
30.9748012083,42.3297284167,2.100,1.0000,0.7992,0.6045,* gam01 And
109.3208333333,-36.8166666667,2.100,0.8000,0.8000,0.8000,Cl Collinder 135
340.6668761250,-46.8845764444,2.110,1.0000,0.6318,0.3112,* bet Gru
47.0422185563,40.9556466703,2.120,0.5496,0.6441,1.0000,* bet Per
177.2649097500,14.5720580556,2.130,0.6703,0.7362,1.0000,* bet Leo
190.3793336667,-48.9598715278,2.170,0.6324,0.7081,1.0000,* gam Cen
13.1583333333,-72.8002777778,2.200,0.8000,0.8000,0.8000,NAME SMC
136.9989911250,-43.4325909167,2.210,1.0000,0.7750,0.5548,* lam Vel
200.9814286375,54.9253618278,2.220,0.6324,0.7081,1.0000,* zet01 UMa
305.5570909821,40.2566791564,2.230,1.0000,0.9276,0.9168,* gam Cyg
10.1268377829,56.5373311583,2.230,1.0000,0.8330,0.6787,* alf Cas
269.1515411667,51.4888956111,2.230,1.0000,0.7360,0.4803,* gam Dra
233.6719500000,26.7146927778,2.240,0.6324,0.7081,1.0000,* alf CrB
120.8960314167,-40.0031478056,2.250,0.8000,0.8000,0.8000,* zet Pup
139.2725285717,-59.2752320292,2.260,0.7652,0.8035,1.0000,* iot Car
2.2945215833,59.1497811111,2.270,0.8986,0.8925,1.0000,* bet Cas
220.4823157775,-47.3881987461,2.286,0.4701,0.5784,1.0000,* alf Lup
252.5408783863,-34.2932315931,2.290,1.0000,0.8221,0.6541,* eps Sco
204.9719072500,-53.4663911389,2.300,0.4701,0.5784,1.0000,* eps Cen
218.8767673375,-42.1578252172,2.310,0.4799,0.5868,1.0000,* eta Cen
240.0833553333,-22.6217064167,2.320,0.4509,0.5617,1.0000,* del Sco
165.4603189042,56.3824260867,2.370,0.6324,0.7081,1.0000,* bet UMa
6.5710475000,-42.3059871944,2.370,1.0000,0.8330,0.6787,* alf Phe
154.9931273333,19.8414852222,2.370,1.0000,0.8221,0.6541,* gam Leo
265.6219800000,-39.0299830833,2.386,0.4701,0.5784,1.0000,* kap Sco
14.1772154167,60.7167402778,2.390,0.4509,0.5617,1.0000,* gam Cas
326.0464839142,9.8750086533,2.390,1.0000,0.7992,0.6045,* eps Peg
221.2467394167,27.0742249722,2.390,0.6109,0.6919,1.0000,* eps Boo
83.0016670417,0.2990951111,2.410,0.4509,0.5617,1.0000,* del Ori
345.9435727500,28.0827871111,2.420,1.0000,0.6480,0.3346,* bet Peg
257.5945287083,-15.7249066389,2.420,0.6504,0.7215,1.0000,* eta Oph
178.4576971525,53.6947597292,2.440,0.6109,0.6919,1.0000,* gam UMa
111.0237595000,-29.3031055000,2.450,0.5229,0.6225,1.0000,* eta CMa
221.2467631083,27.0742072194,2.450,1.0000,0.8330,0.6787,* eps Boo A
319.6448847083,62.5855744722,2.460,0.8244,0.8437,1.0000,* alf Cep
257.5944336000,-15.7251428000,2.463,0.6504,0.7215,1.0000,* eta Oph A
140.5284067083,-55.0106671342,2.473,0.4799,0.5868,1.0000,* kap Vel
346.1902227083,15.2052671389,2.480,0.5750,0.6642,1.0000,* alf Peg
311.5528431704,33.9702569239,2.480,1.0000,0.8330,0.6787,* eps Cyg
83.8500000000,-5.9150000000,2.500,0.8000,0.8000,0.8000,NGC 1980
241.3592916667,-19.8053888889,2.500,0.4701,0.5784,1.0000,* bet Sco
253.0000000000,-38.0333333333,2.510,0.8000,0.8000,0.8000,[SC96] Mis 162
182.0895734888,-50.7224273928,2.520,0.4799,0.5868,1.0000,* del Cen
45.5698877917,4.0897387778,2.530,1.0000,0.6480,0.3346,* alf Cet
168.5270892500,20.5237181389,2.530,0.7260,0.7762,1.0000,* del Leo
208.8849402083,-47.2883745000,2.550,0.4799,0.5868,1.0000,* zet Cen
249.2897460604,-10.5670915197,2.560,0.8000,0.8000,0.8000,* zet Oph
83.1825671617,-17.8222892722,2.570,0.8668,0.8718,1.0000,* alf Lep
183.9515450417,-17.5419304444,2.580,0.5496,0.6441,1.0000,* gam Crv
285.6530426667,-29.8800633056,2.585,0.6504,0.7215,1.0000,* zet Sgr
104.0833333333,-24.7300000000,2.600,0.8000,0.8000,0.8000,Cl Collinder 121
253.5354583333,-41.8266666667,2.600,0.8000,0.8000,0.8000,NGC 6231
89.9302921667,37.2125846389,2.620,0.6109,0.6919,1.0000,* tet Aur
241.3592999275,-19.8054527828,2.620,0.4701,0.5784,1.0000,* bet01 Sco
229.2517242500,-9.3829144167,2.620,0.5496,0.6441,1.0000,* bet Lib
236.0669763163,6.4256286867,2.630,1.0000,0.7992,0.6045,* alf Ser
188.5968118304,-23.3967604036,2.640,1.0000,0.8740,0.7760,* bet Crv
189.2959078692,-69.1355647886,2.649,0.4799,0.5868,1.0000,* alf Mus
84.9122542996,-34.0741097197,2.650,0.5750,0.6642,1.0000,* alf Col
28.6600457917,20.8080314722,2.650,0.8000,0.8000,0.8000,* bet Ari
275.2485147600,-29.8281016442,2.668,1.0000,0.7992,0.6045,* del Sgr
21.4539644621,60.2352840297,2.680,0.7260,0.7762,1.0000,* del Cas
208.6711621667,18.3977207222,2.680,1.0000,0.9019,0.8473,* eta Boo
224.6330223333,-43.1339638611,2.680,0.4799,0.5868,1.0000,* bet Lup
74.2484212029,33.1660995775,2.690,1.0000,0.7872,0.5797,* iot Aur
161.6924115417,-49.4202567778,2.690,0.8000,0.8000,0.8000,* mu. Vel
109.2856532500,-37.0974711667,2.700,1.0000,0.7750,0.5548,* pi. Pup
262.6909880117,-37.2958134753,2.700,0.4799,0.5868,1.0000,* ups Sco
161.6924492833,-49.4202602889,2.700,0.8000,0.8000,0.8000,* mu. Vel A
296.5649178783,10.6132613300,2.720,1.0000,0.7872,0.5797,* gam Aql
200.1492200650,-36.7123045812,2.730,0.8000,0.8000,0.8000,* iot Cen
245.9978775625,61.5142354545,2.740,1.0000,0.8541,0.7277,* eta Dra
190.4151810000,-1.4493728056,2.740,0.8823,0.8819,1.0000,* gam Vir
222.7196378750,-16.0417765278,2.750,0.8000,0.8000,0.8000,* alf02 Lib
243.5864105417,-3.6943225556,2.750,1.0000,0.6789,0.3823,* del Oph
265.8681360342,4.5673043011,2.750,1.0000,0.7992,0.6045,* bet Oph
183.7863196854,-58.7489269267,2.752,0.4799,0.5868,1.0000,* del Cru
160.7391748642,-64.3944502211,2.760,0.4509,0.5617,1.0000,* tet Car
233.7852014583,-41.1667568611,2.765,0.4799,0.5868,1.0000,* gam Lup
83.8582579471,-5.9099009825,2.770,0.8000,0.8000,0.8000,* iot Ori
247.5549981108,21.4896113272,2.770,0.8000,0.8000,0.8000,* bet Her
76.9624395417,-5.0864459722,2.790,0.6703,0.7362,1.0000,* bet Eri
195.5441577067,10.9591504008,2.790,1.0000,0.8541,0.7277,* eps Vir
6.4377931667,-77.2542461111,2.790,1.0000,0.9019,0.8473,* bet Hyi
83.7750000000,9.9333333333,2.800,0.8000,0.8000,0.8000,Cl Collinder 69
250.3215043333,31.6027186944,2.800,1.0000,0.9019,0.8473,* zet Her
262.6081737329,52.3013887086,2.810,1.0000,0.8929,0.8238,* bet Dra
121.8860367646,-24.3043244294,2.810,0.9937,0.9526,1.0000,* rho Pup
248.9706368875,-28.2160170875,2.810,0.4509,0.5617,1.0000,* tau Sco
276.9926696604,-25.4216984969,2.810,1.0000,0.8221,0.6541,* lam Sgr
334.6253949308,-60.2595906408,2.820,1.0000,0.7872,0.5797,* alf Tuc
190.3793073208,-48.9599123167,2.820,0.6324,0.7081,1.0000,* gam Cen A
326.7601843313,-16.1272870853,2.830,0.8000,0.8000,0.8000,* del Cap
82.0613464950,-20.7594410531,2.840,1.0000,0.8740,0.7760,* bet Lep
3.3089634617,15.1835935442,2.840,0.4799,0.5868,1.0000,* gam Peg
29.6924777913,-61.5698596606,2.840,0.8668,0.8718,1.0000,* alf Hyi
58.5330103129,31.8836336839,2.850,0.4701,0.5784,1.0000,* zet Per
238.7856752650,-63.4307265364,2.850,0.8823,0.8819,1.0000,* bet TrA
261.3249514696,-55.5298852125,2.850,1.0000,0.8330,0.6787,* bet Ara
296.2436605888,45.1308100183,2.870,0.6109,0.6919,1.0000,* del Cyg
56.8711523038,24.1051356519,2.870,0.5370,0.6340,1.0000,* eta Tau
95.7401119167,22.5135827500,2.870,1.0000,0.6318,0.3112,* mu. Gem
194.0069425713,38.3183761417,2.880,0.6109,0.6919,1.0000,* alf02 CVn
287.4409705250,-21.0236139819,2.880,0.8986,0.8925,1.0000,* pi. Sgr
250.3227706000,31.6019369000,2.880,0.8000,0.8000,0.8000,* zet Her A
190.3792307083,-48.9595768500,2.880,0.6109,0.6919,1.0000,* gam Cen B
59.4634668633,40.0102153175,2.890,0.4701,0.5784,1.0000,* eps Per
111.7876739054,8.2893157625,2.890,0.5496,0.6441,1.0000,* bet CMi
322.8897154783,-5.5711755572,2.890,1.0000,0.9019,0.8473,* bet Aqr
245.2971488058,-25.5927920767,2.890,0.8000,0.8000,0.8000,* sig Sco
229.7274249308,-68.6795459339,2.890,0.6324,0.7081,1.0000,* gam TrA
239.7129718242,-26.1141079450,2.910,0.4701,0.5784,1.0000,* pi. Sco
46.1991280875,53.5064357569,2.930,0.8000,0.8000,0.8000,* gam Per
102.4840352479,-50.6145676878,2.930,1.0000,0.8221,0.6541,* tau Pup
59.5073622871,-13.5085193806,2.940,1.0000,0.6789,0.3823,* gam Eri
331.4459830479,0.3198491017,2.940,1.0000,0.8929,0.8238,* alf Aqr
187.4660631842,-16.5154312617,2.940,0.6109,0.6919,1.0000,* del Crv
340.7505155056,30.2211186300,2.950,1.0000,0.8541,0.7277,* eta Peg
262.9603813675,-49.8761450114,2.950,0.4799,0.5868,1.0000,* alf Ara
100.9830260792,25.1311254122,2.980,1.0000,0.8541,0.7277,* eps Gem
146.4628054183,23.7742557872,2.980,0.8000,0.8000,0.8000,* eps Leo
182.5311690938,-22.6197672175,2.980,1.0000,0.7992,0.6045,* eps Crv
252.9675653854,-38.0473987267,2.980,0.4701,0.5784,1.0000,* mu.01 Sco
75.4922044212,43.8232975971,2.990,0.8520,0.8621,1.0000,* eps Aur
271.4520337450,-30.4240898494,2.990,1.0000,0.8330,0.6787,* gam02 Sgr
286.3525333979,13.8634772811,2.990,0.6109,0.6919,1.0000,* zet Aql
146.7755070833,-65.0720074167,2.990,0.8520,0.8621,1.0000,* ups Car
266.8961713746,-40.1269970414,2.992,0.8986,0.8925,1.0000,* iot01 Sco
95.0783001658,-30.0633667339,3.000,0.4799,0.5868,1.0000,* zet CMa
113.6504185500,31.8884919917,3.000,0.8000,0.8000,0.8000,* alf Gem B
32.3859463333,34.9872970556,3.000,0.7260,0.7762,1.0000,* bet Tri
199.7304049400,-23.1715142781,3.000,1.0000,0.8541,0.7277,* gam Hya
270.2750000000,2.9000000000,3.000,0.8000,0.8000,0.8000,Cl Melotte 186
230.1821501629,71.8340165447,3.002,0.6504,0.7215,1.0000,* gam UMi
55.7312677338,47.7875485092,3.010,0.5229,0.6225,1.0000,* del Per
167.4158694850,44.4984866806,3.010,1.0000,0.8221,0.6541,* psi UMa
328.4821924842,-37.3648552706,3.010,0.5496,0.6441,1.0000,* gam Gru
218.0194658183,38.3082511861,3.020,0.7652,0.8035,1.0000,* gam Boo
105.7561338125,-23.8332923078,3.020,0.5013,0.6047,1.0000,* omi02 CMa
84.4111892629,21.1425441122,3.030,0.4701,0.5784,1.0000,* zet Tau
155.5822490246,41.4995191958,3.050,1.0000,0.6789,0.3823,* mu. UMa
258.6619090833,14.3903406111,3.060,0.8000,0.8000,0.8000,* alf Her
288.1387581854,67.6615404392,3.070,0.8000,0.8000,0.8000,* del Dra
254.6550507038,-55.9901445283,3.076,1.0000,0.7872,0.5797,* zet Ara
305.2527011845,-14.7814940556,3.080,0.8000,0.8000,0.8000,* bet01 Cap
292.6803355000,27.9596800833,3.080,1.0000,0.7872,0.5797,* bet01 Cyg
133.8484422300,5.9455653833,3.100,1.0000,0.8541,0.7277,* zet Hya
162.4062031038,-16.1936488858,3.110,1.0000,0.8221,0.6541,* nu. Hya
274.4068127158,-36.7616852008,3.110,1.0000,0.6480,0.3346,* eta Sgr
309.3918000321,-47.2915007225,3.110,1.0000,0.8330,0.6787,* alf Ind
224.7903539092,-42.1041963664,3.110,0.4799,0.5868,1.0000,* kap Cen
87.7399674963,-35.7683097808,3.120,1.0000,0.8221,0.6541,* bet Col
258.7579607500,24.8392069722,3.130,0.6324,0.7081,1.0000,* del Her
134.8019155112,48.0418315302,3.130,0.7652,0.8035,1.0000,* iot UMa A
142.8054954738,-57.0343771611,3.139,1.0000,0.7360,0.4803,* N Vel
134.8018900833,48.0418261389,3.140,0.7353,0.7827,1.0000,* iot UMa
140.2637530963,34.3925623739,3.140,0.8000,0.8000,0.8000,* alf Lyn
281.4141087679,-26.9907762336,3.140,0.5496,0.6441,1.0000,* phi Sgr
173.9453295160,-63.0198323565,3.140,0.5750,0.6642,1.0000,* lam Cen
257.1966498433,65.7146842733,3.170,0.5340,0.6316,1.0000,* zet Dra
99.4402973029,-43.1959333808,3.170,0.5496,0.6441,1.0000,* nu. Pup
143.2143078913,51.6773003061,3.180,0.8000,0.8000,0.8000,* tet UMa
76.6287223892,41.2344757558,3.180,0.5013,0.6047,1.0000,* eta Aur
76.3652723742,-22.3710344147,3.180,1.0000,0.7750,0.5548,* eps Lep
258.7618098475,36.8091623167,3.180,1.0000,0.7872,0.5797,* pi. Her
44.5653300792,-40.3046793515,3.180,0.6703,0.7362,1.0000,* tet01 Eri
72.4600454404,6.9612745261,3.190,0.8000,0.8000,0.8000,* pi.03 Ori
220.6267482517,-64.9751370697,3.190,0.7652,0.8035,1.0000,* alf Cir
230.3430218199,-40.6475061747,3.190,0.4701,0.5784,1.0000,* del Lup
254.4170743746,9.3750312767,3.200,1.0000,0.7992,0.6045,* kap Oph
292.6803583333,27.9596777778,3.200,1.0000,0.7872,0.5797,* bet01 Cyg A
318.2341080613,30.2269154631,3.210,1.0000,0.8541,0.7277,* zet Cyg
267.4645033892,-37.0433048667,3.210,1.0000,0.7992,0.6045,* G Sco
226.0175669854,-25.2819612878,3.210,1.0000,0.6480,0.3346,* sig Lib
302.8261886683,0.8214618450,3.220,0.5750,0.6642,1.0000,* tet Aql
322.1649868804,70.5607151892,3.230,0.4509,0.5617,1.0000,* bet Cep
244.5803739296,-4.6925095739,3.230,0.8000,0.8000,0.8000,* eps Oph
275.3275023167,-2.8988268319,3.250,1.0000,0.8330,0.6787,* eta Ser
284.7359267238,32.6895556375,3.250,0.5750,0.6642,1.0000,* gam Lyr
112.3076270488,-43.3014332394,3.250,1.0000,0.7360,0.4803,* sig Pup
260.5024139450,-24.9995463817,3.260,0.8000,0.8000,0.8000,* tet Oph
257.5943200000,-15.7251822000,3.260,0.6703,0.7362,1.0000,* eta Oph B
56.8097525879,-74.2389635022,3.260,1.0000,0.6480,0.3346,* gam Hyi
158.0060956996,-61.6853323078,3.270,0.5104,0.6122,1.0000,* p Car
139.1069400731,-67.4765652941,3.270,0.8000,0.8000,0.8000,ASAS J091626-6728.7
93.7193553606,22.5067873272,3.280,1.0000,0.6480,0.3346,* eta Gem
343.6625475843,-15.8207911338,3.280,0.6703,0.7362,1.0000,* del Aqr
9.8319799204,30.8610217556,3.280,1.0000,0.7872,0.5797,* del And
211.5929061938,-26.6823617717,3.280,1.0000,0.7992,0.6045,* pi. Hya
68.4990716250,-55.0449789722,3.280,0.5496,0.6441,1.0000,* alf Dor
231.2323942771,58.9660651236,3.290,1.0000,0.7992,0.6045,* iot Dra
78.2329382958,-16.2054593837,3.290,0.5750,0.6642,1.0000,* mu. Lep
117.3235652742,-24.8597862414,3.300,0.8000,0.8000,0.8000,* ksi Pup
102.0477296667,-61.9413891111,3.300,0.8244,0.8437,1.0000,* alf Pic
16.5209980000,-46.7184106944,3.300,1.0000,0.8541,0.7277,* bet Phe
286.7350220571,-27.6704470647,3.310,1.0000,0.8221,0.6541,* tau Sgr
183.8565026363,57.0326154461,3.320,0.6504,0.7215,1.0000,* del UMa
258.0383152213,-43.2391918128,3.330,0.9937,0.9526,1.0000,* eta Sco
258.6618864208,14.3903710472,3.330,0.8000,0.8000,0.8000,* alf Her A
153.4342391408,-70.0379045292,3.330,0.5496,0.6441,1.0000,* ome Car
269.7566329704,-9.7736332922,3.340,0.8000,0.8000,0.8000,* nu. Oph
261.3485804629,-56.3777263264,3.340,0.4701,0.5784,1.0000,* gam Ara
332.7136538163,58.2012626631,3.350,1.0000,0.8221,0.6541,* zet Cep
81.1192363333,-2.3971475278,3.350,0.4701,0.5784,1.0000,* eta Ori
168.5600185958,15.4295705794,3.350,0.6504,0.7215,1.0000,* tet Leo
154.2707304375,-61.3323023058,3.350,1.0000,0.7992,0.6045,* q Car
101.3223513354,12.8955919797,3.360,0.9937,0.9526,1.0000,* ksi Gem
291.3745891250,3.1147794722,3.360,0.8823,0.8819,1.0000,* del Aql
63.6061839088,-62.4738587975,3.360,1.0000,0.8541,0.7277,* alf Ret
230.6702844025,-44.6896151769,3.366,0.4799,0.5868,1.0000,* eps Lup
28.5988590707,63.6701033936,3.370,0.5013,0.6047,1.0000,* eps Cas
131.6938009583,6.4188015278,3.380,0.8000,0.8000,0.8000,* eps Hya
193.9008691908,3.3974703403,3.380,1.0000,0.6318,0.3112,* del Vir
203.6733057474,0.5958360179,3.380,0.6504,0.7215,1.0000,* zet Vir
207.3761518283,-41.6877089081,3.386,0.4799,0.5868,1.0000,* nu. Cen
46.2941410417,38.8402761944,3.390,1.0000,0.6318,0.3112,* rho Per
253.8750000000,-40.8333333333,3.400,0.8000,0.8000,0.8000,C 1652-407
253.7250000000,-40.7333333333,3.400,0.8000,0.8000,0.8000,[SC96] Mis 190
137.7420266183,-58.9668936681,3.400,0.4799,0.5868,1.0000,* a Car
146.3117134358,-62.5079033039,3.400,1.0000,0.8740,0.7760,* l Car
311.2395582896,-66.2032140989,3.408,0.7652,0.8035,1.0000,* bet Pav
311.3223981417,61.8387824269,3.410,1.0000,0.8330,0.6787,* eta Cep
60.1700654896,12.4903405381,3.410,0.5104,0.6122,1.0000,* lam Tau
67.1656022796,15.8708673908,3.410,0.7652,0.8035,1.0000,* tet02 Tau
340.3655029900,10.8313633103,3.410,0.5496,0.6441,1.0000,* 42 Peg
151.8331327525,16.7626611861,3.410,0.6109,0.6919,1.0000,* eta Leo
154.1725665329,23.4173116889,3.410,0.8668,0.8718,1.0000,* zet Leo
240.0305327325,-38.3967086792,3.410,0.4799,0.5868,1.0000,* eta Lup
22.0913636121,-43.3182361592,3.410,1.0000,0.6789,0.3823,* gam Phe
228.0712331483,-52.0992477544,3.410,1.0000,0.8541,0.7277,* zet Lup
127.5661276671,60.7181698642,3.420,1.0000,0.8740,0.7760,* omi UMa
28.2704462333,29.5788278039,3.420,0.9937,0.9526,1.0000,* alf Tri
266.6146944908,27.7206772178,3.420,1.0000,0.8740,0.7760,* mu.01 Her
282.5199801967,33.3626694383,3.420,0.5496,0.6441,1.0000,* bet Lyr
286.5622487917,-4.8825643047,3.430,0.5496,0.6441,1.0000,* lam Aql
207.4041192892,-42.4737304428,3.430,0.4799,0.5868,1.0000,* mu. Cen
119.1946800884,-52.9823317565,3.431,0.5013,0.6047,1.0000,* chi Car
12.2762113171,57.8151877056,3.440,0.8000,0.8000,0.8000,* eta Cas
10.6847083333,41.2687500000,3.440,0.8000,0.8000,0.8000,M 31
190.4150990226,-1.4493949535,3.440,0.8823,0.8819,1.0000,* gam Vir A
154.2740568854,42.9143794920,3.450,0.6324,0.7081,1.0000,* lam UMa
17.1474645113,-10.1822658208,3.450,1.0000,0.7992,0.6045,* eta Cet
149.2155903092,-54.5677886231,3.450,0.5229,0.6225,1.0000,* phi Vel
276.7434001679,-45.9684582681,3.463,0.5013,0.6047,1.0000,* alf Tel
342.1387429481,-51.3168700513,3.466,0.6504,0.7215,1.0000,* eps Gru
83.7844968920,9.9341542654,3.470,0.8000,0.8000,0.8000,* lam Ori A
105.4297824358,-27.9348304928,3.470,1.0000,0.7360,0.4803,* sig CMa
40.8251629167,3.2358163889,3.470,0.6504,0.7215,1.0000,* gam Cet
299.6892859438,19.4921466886,3.470,1.0000,0.6789,0.3823,* gam Sge
342.5008047942,24.6015828833,3.480,1.0000,0.8541,0.7277,* mu. Peg
233.7851616292,-41.1667919500,3.480,0.8000,0.8000,0.8000,* gam Lup A
169.6197360100,33.0943085269,3.490,1.0000,0.7872,0.5797,* nu. UMa
190.4147607687,-1.4494021269,3.490,0.8668,0.8718,1.0000,* gam Vir B
228.8756789658,33.3148312661,3.490,1.0000,0.8541,0.7277,* del Boo
26.0170142608,-15.9374795978,3.500,1.0000,0.8541,0.7277,* tau Cet
250.7240212279,38.9222535744,3.500,0.8000,0.8000,0.8000,* eta Her
284.4324961775,-21.1066559078,3.510,1.0000,0.8541,0.7277,* ksi02 Sgr
233.7849104292,-41.1667677500,3.510,0.8000,0.8000,0.8000,* gam Lup B
264.3966659642,-15.3985538728,3.519,0.8520,0.8621,1.0000,* ksi Ser
225.4865099108,40.3905668353,3.520,1.0000,0.8541,0.7277,* bet Boo
124.1288375338,9.1855438678,3.520,1.0000,0.7750,0.5548,* bet Cnc
145.2876376996,9.8923083842,3.520,1.0000,0.9276,0.9168,* omi Leo
86.7389206613,-14.8219499842,3.525,0.6504,0.7215,1.0000,* zet Lep
214.8509258125,-46.0580954628,3.529,0.4799,0.5868,1.0000,* iot Lup
67.1541617392,19.1804290564,3.530,0.8000,0.8000,0.8000,* eps Tau
110.0307490954,21.9823160392,3.530,0.8986,0.8925,1.0000,* del Gem
237.4050290000,-3.4302043889,3.530,0.5750,0.6642,1.0000,* mu. Ser
342.4200705979,66.2004065600,3.540,1.0000,0.8330,0.6787,* iot Cep
55.8120869946,-9.7633912344,3.540,1.0000,0.8330,0.6787,* del Eri
173.2504793996,-31.8576231803,3.540,0.8000,0.8000,0.8000,* ksi Hya
40.8251715933,3.2358241460,3.540,0.6504,0.7215,1.0000,* gam Cet A
253.0839388325,-38.0175349553,3.542,0.4799,0.5868,1.0000,* mu.02 Sco
230.4515402746,-36.2613756858,3.546,1.0000,0.7750,0.5548,* phi01 Lup
